Time,WW,WH,WE,WR,WB,HH,HE,HR,HB,EE,ER,EB,RR,RB,BB
1,389.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,389.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,389.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,389.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,387.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,387.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,387.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,386.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,388.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,388.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,388.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,387.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,387.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,386.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,385.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,385.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,386.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,386.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,386.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,385.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,385.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,385.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,386.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,386.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,387.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,387.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,389.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,389.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,388.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,389.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,387.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,387.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,386.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,385.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,385.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,386.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,385.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,383.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,383.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,383.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,384.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,384.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,383.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,384.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,384.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,383.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,383.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,383.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,384.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,384.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,385.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,383.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,385.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,384.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,385.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,384.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,384.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,383.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,384.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,384.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,385.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,386.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,386.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,385.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,385.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,384.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,384.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,384.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,384.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,384.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,385.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,385.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,386.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,387.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,388.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,387.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,387.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,388.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,386.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,385.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
