Time,WW,WH,WE,WR,WB,HH,HE,HR,HB,EE,ER,EB,RR,RB,BB
1,409.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,409.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,408.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,409.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,409.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,409.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,406.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,406.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,407.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,407.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,407.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,407.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,406.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,405.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,405.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,407.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,407.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,408.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,408.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,408.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,408.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,407.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,406.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,406.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,407.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,408.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,406.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,407.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,407.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,406.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,406.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,407.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,408.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,407.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,408.74,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0
36,406.73,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0
37,405.46,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0
