Time,WW,WH,WE,WR,WB,HH,HE,HR,HB,EE,ER,EB,RR,RB,BB
1,579.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,579.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,578.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,578.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,578.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,578.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,577.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,578.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,578.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,578.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,580.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,579.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,580.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,580.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,583.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,583.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,582.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,582.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,582.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,583.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,581.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,582.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,581.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,580.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,581.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,581.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,578.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,579.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,579.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,578.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,578.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,578.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,580.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,580.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,581.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
