Time,WW,WH,WE,WR,WB,HH,HE,HR,HB,EE,ER,EB,RR,RB,BB
1,258.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,257.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,258.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,258.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,256.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,255.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,256.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,255.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,256.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,255.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,255.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,253.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,252.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,253.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,253.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,253.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,254.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,254.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,254.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,255.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,254.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,254.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,253.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,253.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,254.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,253.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,253.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,254.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,253.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,253.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,254.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,254.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,255.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,255.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,256.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,255.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,255.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,256.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,255.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,255.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,255.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,254.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,255.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,254.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,254.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,253.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,253.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,252.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,252.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,251.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,251.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,251.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
