Time,WW,WH,WE,WR,WB,HH,HE,HR,HB,EE,ER,EB,RR,RB,BB
1,198.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,198.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,198.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,198.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,197.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,196.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,196.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,196.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,196.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,196.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,196.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,195.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,195.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,195.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,195.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,194.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,194.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,195.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,194.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,194.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,195.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,195.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,195.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,195.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,195.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,195.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,194.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,195.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,195.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,194.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,194.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,194.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,194.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,195.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,196.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,196.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,196.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,196.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,195.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,196.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,196.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,196.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,195.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,195.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,195.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,195.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,194.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,195.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,196.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,196.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,196.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,195.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,195.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,194.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,194.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,193.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,193.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,193.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,193.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,194.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,194.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
