Time,WW,WH,WE,WR,WB,HH,HE,HR,HB,EE,ER,EB,RR,RB,BB
1,409.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,408.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,408.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,408.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,409.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,410.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,410.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,412.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,412.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,412.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,413.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,413.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,412.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,411.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,409.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,410.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,410.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,410.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,410.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,411.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,409.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,409.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,408.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,409.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,410.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,409.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,410.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,411.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,412.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,412.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,411.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,411.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,412.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,410.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,409.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,408.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,406.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,407.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,408.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,407.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,407.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,405.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,406.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,406.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,405.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,406.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,406.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,407.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,407.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,407.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,409.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,409.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,409.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,409.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,409.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,410.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,411.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,410.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,411.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,411.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
