Time,WW,WH,WE,WR,WB,HH,HE,HR,HB,EE,ER,EB,RR,RB,BB
1,347.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,345.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,343.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,342.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,342.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,341.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,341.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,342.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,343.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,342.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,344.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,344.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,344.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,342.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,343.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,345.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,344.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,345.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,345.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,344.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,344.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,345.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,344.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,343.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,342.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,342.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,342.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,341.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,340.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,340.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,340.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,340.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,339.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,339.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,339.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,339.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,340.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,340.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,341.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,342.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,343.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,344.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,344.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,344.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,345.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,344.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,343.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,342.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,341.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,342.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,342.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,343.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,341.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,341.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,341.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,341.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,340.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,339.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,339.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,337.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,336.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,336.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,337.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,337.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,338.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,338.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,340.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,339.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,339.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,338.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,339.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,340.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,340.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,342.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,342.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,342.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,341.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,342.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,342.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,343.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,343.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,343.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,343.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,342.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,342.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,341.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,341.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,340.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,339.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,339.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,340.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,341.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,341.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,341.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,341.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,341.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,341.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,340.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,341.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,340.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,340.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,340.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,340.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,341.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,340.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,339.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,338.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,338.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,337.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,337.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,337.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,336.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
