Time,WW,WH,WE,WR,WB,HH,HE,HR,HB,EE,ER,EB,RR,RB,BB
1,250.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,249.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,250.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,249.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,249.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,250.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,250.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,249.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,249.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,250.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,249.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,249.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,249.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,249.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,249.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,250.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,249.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,249.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,248.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,247.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,247.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,248.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,249.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,248.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,248.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,248.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,246.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,247.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,247.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,247.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,247.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,247.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,246.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,246.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,247.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,247.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,247.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
