Time,WW,WH,WE,WR,WB,HH,HE,HR,HB,EE,ER,EB,RR,RB,BB
1,449.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,448.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,451.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,450.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,451.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,452.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,451.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,451.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,452.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,452.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,451.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,450.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,451.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,451.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,450.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,451.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,452.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,453.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,453.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,452.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,452.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,453.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,453.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,453.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,451.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,451.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,453.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,452.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,453.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,451.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,451.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,452.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,452.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,452.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,451.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,453.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,451.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,452.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,451.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,451.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,450.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,451.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,449.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,450.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,450.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,452.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,451.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,451.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,450.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,451.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,451.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,451.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,452.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,454.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,453.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,454.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,452.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
