Time,WW,WH,WE,WR,WB,HH,HE,HR,HB,EE,ER,EB,RR,RB,BB
1,349.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,351.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,351.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,352.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,352.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,352.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,354.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,354.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,354.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,353.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,352.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,351.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,352.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,351.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,351.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,351.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,351.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,350.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,351.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,351.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,350.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,351.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,350.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,350.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,350.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,351.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,350.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,350.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,350.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,349.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,350.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,351.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,352.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,354.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,354.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,355.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,354.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,353.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,353.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,353.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,353.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,353.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,351.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,351.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,350.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,350.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,351.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,351.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,351.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,351.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,352.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,352.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,352.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,354.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,352.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,353.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,354.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,356.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,355.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,354.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,355.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,354.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,354.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,354.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,353.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,354.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,354.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,354.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,353.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,352.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,351.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,353.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,352.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,352.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,353.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,354.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,355.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,355.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,354.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,354.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,352.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,352.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,353.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,353.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,352.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,351.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,351.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,351.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,351.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,350.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,349.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,348.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
