Time,WW,WH,WE,WR,WB,HH,HE,HR,HB,EE,ER,EB,RR,RB,BB
1,148.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,147.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,147.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,146.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,146.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,146.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,146.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,146.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,145.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,145.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,144.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,144.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,144.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,145.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,146.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,145.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,145.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,145.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,145.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,144.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,145.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,144.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,144.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,144.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,143.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,143.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,143.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,142.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,142.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,142.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,142.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,142.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,143.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,143.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,143.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,144.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,144.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,143.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,143.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,142.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,142.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,143.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,142.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,142.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,143.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,143.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,141.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,140.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,141.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,141.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,141.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,141.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,141.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,140.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,139.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,139.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,140.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,140.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,140.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,139.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,140.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
