Time,WW,WH,WE,WR,WB,HH,HE,HR,HB,EE,ER,EB,RR,RB,BB
1,428.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,428.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,428.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,427.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,427.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,428.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,427.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,426.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,425.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,425.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,427.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,426.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,425.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,425.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,425.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,427.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,426.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,425.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,424.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,425.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,425.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,423.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,425.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,425.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,425.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,426.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,426.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,426.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,427.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,426.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,427.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,427.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,427.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,425.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,425.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,425.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,425.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,423.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,422.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,422.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,422.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,424.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,425.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,425.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,426.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,427.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,426.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,424.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,424.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,424.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,423.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,423.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,424.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,423.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,423.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,423.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
