x,y,n,label
0.0,0.0,50.0,63
15.303030303030303,0.0,50.0,65
30.606060606060606,0.0,50.0,64
45.90909090909091,0.0,50.0,31
61.21212121212121,0.0,50.0,43
76.51515151515152,0.0,50.0,66
91.81818181818181,0.0,50.0,46
107.12121212121212,0.0,50.0,32
122.42424242424242,0.0,50.0,59
137.72727272727272,0.0,50.0,62
153.03030303030303,0.0,50.0,51
168.33333333333334,0.0,50.0,69
183.63636363636363,0.0,50.0,42
198.93939393939394,0.0,50.0,44
214.24242424242425,0.0,50.0,68
229.54545454545453,0.0,50.0,53
244.84848484848484,0.0,50.0,67
260.1515151515151,0.0,50.0,21
275.45454545454544,0.0,50.0,61
290.75757575757575,0.0,50.0,41
306.06060606060606,0.0,50.0,60
321.3636363636364,0.0,50.0,30
336.6666666666667,0.0,50.0,19
351.96969696969694,0.0,50.0,19
367.27272727272725,0.0,50.0,29
382.57575757575756,0.0,50.0,49
397.8787878787879,0.0,50.0,58
413.1818181818182,0.0,50.0,14
428.4848484848485,0.0,50.0,9
443.78787878787875,0.0,50.0,9
459.09090909090907,0.0,50.0,57
474.3939393939394,0.0,50.0,20
489.6969696969697,0.0,50.0,45
505.0,0.0,50.0,16
520.3030303030303,0.0,50.0,16
535.6060606060606,0.0,50.0,13
550.9090909090909,0.0,50.0,13
566.2121212121212,0.0,50.0,11
581.5151515151515,0.0,50.0,11
596.8181818181818,0.0,50.0,56
612.1212121212121,0.0,50.0,37
627.4242424242424,0.0,50.0,37
642.7272727272727,0.0,50.0,5
658.030303030303,0.0,50.0,5
673.3333333333334,0.0,50.0,35
688.6363636363636,0.0,50.0,35
703.9393939393939,0.0,50.0,55
719.2424242424242,0.0,50.0,17
734.5454545454545,0.0,50.0,17
749.8484848484849,0.0,50.0,7
765.1515151515151,0.0,50.0,7
780.4545454545455,0.0,50.0,18
795.7575757575758,0.0,50.0,18
811.060606060606,0.0,50.0,54
826.3636363636364,0.0,50.0,6
841.6666666666666,0.0,50.0,6
856.969696969697,0.0,50.0,2
872.2727272727273,0.0,50.0,2
887.5757575757575,0.0,50.0,26
902.8787878787879,0.0,50.0,8
918.1818181818181,0.0,50.0,8
933.4848484848485,0.0,50.0,3
948.7878787878788,0.0,50.0,3
964.0909090909091,0.0,50.0,10
979.3939393939394,0.0,50.0,10
994.6969696969696,0.0,50.0,52
1010.0,0.0,50.0,4
1025.3030303030303,0.0,50.0,4
1040.6060606060605,0.0,50.0,25
1055.909090909091,0.0,50.0,1
1071.2121212121212,0.0,50.0,1
1086.5151515151515,0.0,50.0,0
1101.8181818181818,0.0,50.0,0
1117.121212121212,0.0,50.0,50
1132.4242424242425,0.0,50.0,80
1147.7272727272727,0.0,50.0,73
1163.030303030303,0.0,50.0,79
1178.3333333333333,0.0,50.0,40
1193.6363636363635,0.0,50.0,24
1208.939393939394,0.0,50.0,78
1224.2424242424242,0.0,50.0,15
1239.5454545454545,0.0,50.0,77
1254.8484848484848,0.0,50.0,33
1270.1515151515152,0.0,50.0,76
1285.4545454545455,0.0,50.0,47
1300.7575757575758,0.0,50.0,75
1316.060606060606,0.0,50.0,39
1331.3636363636363,0.0,50.0,48
1346.6666666666667,0.0,50.0,74
1361.969696969697,0.0,50.0,28
1377.2727272727273,0.0,50.0,36
1392.5757575757575,0.0,50.0,38
1407.8787878787878,0.0,50.0,23
1423.1818181818182,0.0,50.0,72
1438.4848484848485,0.0,50.0,70
1453.7878787878788,0.0,50.0,71
1469.090909090909,0.0,50.0,12
1484.3939393939393,0.0,50.0,22
1499.6969696969697,0.0,50.0,34
1515.0,0.0,50.0,27
