-10,0,50
0.0,0.0,50
10.0,0.0,50
14.0,0.0,50
17.0,0.0,50
20.0,0.0,50
31.5,0.0,100
44.0,0.0,50
51.0,0.0,50
54.5,0.0,100
60.5,0.0,100
68.0,0.0,50
80.0,0.0,50
91.0,0.0,50
101.0,0.0,50
107.0,0.0,50
119.0,0.0,100
128.0,0.0,50
142.0,0.0,50
154.0,0.0,50
165.0,0.0,50
168.0,0.0,100
178.0,0.0,50
181.0,0.0,50
189.0,0.0,50
202.0,0.0,50
213.0,0.0,50
220.0,0.0,50
224.0,0.0,50
236.0,0.0,50
241.0,0.0,50
247.0,0.0,50
254.0,0.0,50
258.0,0.0,50
270.0,0.0,100
279.0,0.0,50
287.0,0.0,50
297.0,0.0,50
303.0,0.0,50
316.0,0.0,50
327.0,0.0,50
334.0,0.0,50
342.0,0.0,50
353.0,0.0,50
357.0,0.0,100
365.0,0.0,50
372.5,0.0,100
378.0,0.0,100
392.0,0.0,50
401.0,0.0,50
411.0,0.0,50
415.0,0.0,50
421.0,0.0,50
427.5,0.0,100
431.0,0.0,50
444.0,0.0,50
454.0,0.0,50
462.6666666666667,0.0,150
471.0,0.0,50
482.0,0.0,50
488.0,0.0,50
499.0,0.0,50
507.0,0.0,100
521.0,0.0,50
533.0,0.0,100
537.0,0.0,50
549.0,0.0,50
553.0,0.0,50
559.0,0.0,50
568.6666666666666,0.0,150
575.0,0.0,100
580.0,0.0,100
585.0,0.0,50
595.0,0.0,50
603.0,0.0,50
611.0,0.0,100
614.0,0.0,50
627.0,0.0,50
634.0,0.0,50
636.0,0.0,50
650.0,0.0,50
653.0,0.0,50
10.0,0.0,50
