x,y,n,label
35.23808655,-118.96286794999999,13211,20.0
35.23809556530777,-118.9169258347824,629,20.0
35.23809672485909,-118.91831771316731,4049,20.0
35.23810415,-118.91299314999999,13343,20.0
35.23810665,-118.9172951,6674,20.0
35.23812215,-118.96692375,11023,20.0
35.238169424788,-118.9990091305016,8559,20.0
35.23819090599292,-118.91376302515498,910,20.0
35.238191174853064,-118.91625276159358,629,20.0
35.23822649032245,-119.03863277556113,11531,20.0
35.23831050497665,-119.03738758622478,10925,20.0
35.238382110269974,-119.00115679672109,11833,20.0
35.238384424848704,-118.91784915903405,6674,20.0
35.23838492168,-119.07405607254798,626,20.0
35.238440149999995,-118.91721894999999,6674,20.0
35.238469083486024,-118.8986837168222,12999,20.0
35.23854118320661,-118.91759327478012,6674,20.0
35.2385484425088,-118.91659654345385,629,20.0
35.23856225626798,-118.91640104269652,629,20.0
35.238576910513224,-118.91726947057442,6674,20.0
35.23863899999999,-119.07487224999998,626,20.0
35.23868023537024,-118.9011210682103,8903,20.0
35.2387116,-119.07768385,13083,20.0
35.23880818272623,-118.91267456598652,8035,20.0
35.238852449999996,-118.91196395000001,2195,20.0
35.23894330200138,-118.91337159955447,534,20.0
35.23895680704739,-118.91741804624148,1637,20.0
35.23896818146214,-119.07319083588939,2237,20.0
35.23897011678417,-118.91867976115596,3697,20.0
35.23897152472244,-118.91156913925136,2195,20.0
35.2389802002443,-118.91245454012426,8035,20.0
35.23905970898115,-119.07381756800017,2237,20.0
35.239075425178534,-118.91531729471991,1345,20.0
35.239099702876494,-118.91672540175337,4804,20.0
35.239116675153426,-118.91827054195221,3697,20.0
35.23920187480767,-118.91573885533566,1345,20.0
35.23920805,-118.91626494999997,4804,20.0
35.239231624842205,-118.91757256100772,1637,20.0
35.23924869324934,-118.91651895653034,4804,20.0
35.23932082519037,-118.91410773017523,534,20.0
35.23933237481624,-118.91183270549756,2195,20.0
35.23935127515615,-118.91212909218031,2195,20.0
35.23935653632769,-118.91538032480652,1345,20.0
35.23937902628425,-118.91196006849091,2195,20.0
35.23940391812186,-118.9177983947099,1637,20.0
35.23945946572134,-118.91726361633081,1637,20.0
35.239483114339585,-118.91706113604975,1637,20.0
35.23948412892237,-118.91676836799168,4804,20.0
35.23949025331663,-118.91657957279021,4804,20.0
35.23949820694742,-118.91816189406826,3697,20.0
35.23950115115229,-118.91638186621309,4804,20.0
35.2395489650064,-119.07382848034884,2237,20.0
35.239549440967586,-119.09004357497437,13492,20.0
35.23972925,-118.91506715000003,1345,20.0
35.239820340377115,-118.91692614914018,5040,20.0
35.2398299248515,-118.91780325822012,4383,20.0
35.239831450000004,-118.91828980000001,6901,20.0
35.23983970501381,-118.91846851932138,6901,20.0
35.239851725835045,-118.91643482030334,5040,20.0
35.23987545,-118.91672229999999,5040,20.0
35.239877418286035,-118.91742323727566,4383,20.0
35.23999545,-118.91756745000002,4383,20.0
35.240124449999996,-118.91677924999998,5040,20.0
35.240162000000005,-118.91765335,4383,20.0
35.24029255000001,-118.91645405000001,5040,20.0
35.24031510621937,-118.9171393035095,6646,20.0
35.24032687480479,-118.91556287166328,8133,20.0
35.24033712484453,-118.91540366506763,8133,20.0
35.240368950000004,-118.91778665,4383,20.0
35.240412599077054,-118.967032677893,2036,20.0
35.240431503984084,-118.91566807517181,8133,20.0
35.24054113998391,-118.91543165756013,8133,20.0
35.24059482515441,-118.91468433599586,7307,20.0
35.24071576829143,-119.07276073368793,5818,20.0
35.240731,-118.91654795,5419,20.0
35.240733518765445,-118.91828716398224,2577,20.0
35.24074710396697,-118.91814520803163,2577,20.0
35.24082475000001,-118.91481015000001,7307,20.0
35.240840375156765,-118.91501963736717,8126,20.0
35.2408478700438,-118.91543690476819,8126,20.0
35.24085462274213,-118.91710436109352,6646,20.0
35.240856224487466,-118.91519508340977,8126,20.0
35.2409052,-118.91827960000002,2577,20.0
35.24092225,-118.96450395000001,9727,20.0
35.24092301265297,-118.91748021927944,6646,20.0
35.240943792330874,-118.96639578321827,2036,20.0
35.240950043380884,-118.91545613024164,8126,20.0
35.2409586,-118.91485779999998,7307,20.0
35.24097885714269,-118.91863466881507,2577,20.0
35.241063600000004,-118.91811014999999,2577,20.0
35.24109889999999,-118.91477889999997,12084,20.0
35.24111807164783,-118.91855392466586,2577,20.0
35.2411392523017,-118.91635371966092,5419,20.0
35.241185878269285,-118.91563820262051,4470,20.0
35.24125312515758,-118.91848718933436,2577,20.0
35.24126209990906,-118.91563663691795,4470,20.0
35.241286968128804,-118.91815254733635,2577,20.0
35.24129472933627,-118.91675520816572,5419,20.0
35.241328966821364,-118.91479184577668,12084,20.0
35.24133573659494,-118.91563723292772,4470,20.0
35.24159439658868,-118.91479456124297,12084,20.0
35.241642281164225,-118.9156072485453,4470,20.0
35.24169958048583,-118.91598182535215,4470,20.0
35.24170790878214,-118.91527625119663,2497,20.0
35.24174437721363,-118.91777303881754,3054,20.0
35.24177562517985,-118.91577303245491,4470,20.0
35.241806172590195,-118.91506121043032,2497,20.0
35.24182427916751,-118.91774054117488,3054,20.0
35.24195670786292,-118.96185712403025,11668,20.0
35.242005174946904,-118.96342291198455,7462,20.0
35.24214990673861,-118.91726437515838,3054,20.0
35.24232594352394,-118.91760922482604,3054,20.0
35.242328449999995,-118.91806595,11321,20.0
35.24232857484427,-118.91612301101446,9528,20.0
35.242351083896956,-118.91854358742498,11321,20.0
35.24235145,-118.91509190000001,2497,20.0
35.242492503233684,-118.91611107472214,9528,20.0
35.2426357489669,-118.96720407974668,9950,20.0
35.24292620000001,-118.96611480000001,12493,20.0
35.24313738076815,-118.9621990053049,6239,20.0
35.24316191544488,-118.96452353465509,7520,20.0
35.24317305027164,-118.91538611669257,9665,20.0
35.243467101402075,-118.91557062472954,9665,20.0
35.243509952959606,-118.98581853442293,12967,20.0
35.24365508819028,-119.0728190150638,8904,20.0
35.243743945516705,-119.07381971081101,12566,20.0
35.244008485611424,-119.07288848407428,8904,20.0
35.24465039330718,-118.9607905714053,5854,20.0
35.2448203431883,-118.96372307137129,8880,20.0
35.244825535190245,-118.9672546408799,8851,20.0
35.244839560953686,-118.96081602517802,5854,20.0
35.2453087,-119.00627035000001,6490,20.0
35.24535767039914,-118.96553067465598,1318,20.0
35.245380816247504,-118.96622470430675,1318,20.0
35.24538420098683,-118.96183781973184,10430,20.0
35.24544151318765,-118.96362970410222,8880,20.0
35.245557574675786,-119.00594079009244,6490,20.0
35.245773176655455,-119.00600983801493,6490,20.0
35.24669315,-119.0040195,11311,20.0
35.24688680641645,-118.96484502433296,10597,20.0
35.24693735466635,-118.96505653642252,10597,20.0
35.2480262,-118.86575445000001,12499,20.0
35.2483632,-118.86227825000002,9544,20.0
35.248483107854355,-119.00050583903631,6853,20.0
35.248625184889974,-118.9274873935086,13145,20.0
35.248810775155945,-118.92745918851651,13145,20.0
35.24881401879398,-118.92574708631751,11055,20.0
35.248891518569394,-118.92353400103734,11177,20.0
35.249073960875904,-118.92526570741886,11055,20.0
35.24923555,-118.92730175,9663,20.0
35.2493848351954,-118.92742625662301,9663,20.0
35.24956950000001,-118.92749530000002,9663,20.0
35.24958595,-118.92416525,2424,20.0
35.249609515802796,-118.92636908243847,12353,20.0
35.249693725223764,-118.96384897525479,9981,20.0
35.24975502426727,-118.92413661174429,2424,20.0
35.24993224443618,-118.92352782264648,2424,20.0
35.24996055,-118.92412005000001,2424,20.0
35.250166457265294,-119.00381727858947,9782,20.0
35.25017907496104,-118.92685668300885,3792,20.0
35.2502671,-118.92742844999998,3792,20.0
35.25028636292606,-118.92688121270467,3792,20.0
35.250431400000004,-118.92570269999997,3581,20.0
35.250435695153136,-118.92462607464174,8129,20.0
35.25043962585172,-118.92611764007106,3581,20.0
35.250758829794925,-118.92463021017632,8129,20.0
35.25076779571081,-118.92597836429628,3581,20.0
35.250777889638215,-118.92515887502063,8129,20.0
35.25085962538883,-118.89661374608552,1177,20.0
35.250923792481416,-118.92683720121104,4571,20.0
35.250929723763534,-118.92709948225074,4571,20.0
35.25095731913181,-118.92463828699154,8129,20.0
35.25096075364371,-118.9274957686399,4571,20.0
35.25106779222603,-118.89599007499592,1177,20.0
35.25113757515023,-118.89588959114354,1177,20.0
35.25132645162654,-119.00386388994069,4480,20.0
35.25135152425955,-118.98268440399507,3271,20.0
35.251404873724105,-118.92512652724102,940,20.0
35.25154021782443,-118.98007441764283,14643,20.0
35.25158988505539,-118.92685207475333,1088,20.0
35.25159942528505,-118.92528880934812,940,20.0
35.251622516346025,-119.0034962750943,4480,20.0
35.25165119999999,-118.98416759999999,3435,20.0
35.251664781495286,-118.98407951420376,3435,20.0
35.25174505,-118.92462895,940,20.0
35.25179726235933,-119.04030469964296,7863,20.0
35.25185116249181,-118.98471561391229,3435,20.0
35.25185534233499,-118.92356089644906,3450,20.0
35.25187425000001,-118.85210945000001,14648,20.0
35.25187444643843,-118.92478157463648,940,20.0
35.251887285436034,-118.96545786232687,3671,20.0
35.25190142743009,-118.92640477951062,1088,20.0
35.251913139279615,-118.92401572397098,3450,20.0
35.25192976327144,-118.98282934053525,3271,20.0
35.25193479038262,-118.9615760294246,12026,20.0
35.251938219888494,-118.9617235116746,12026,20.0
35.251965679669034,-118.96075424481202,13381,20.0
35.25198194845577,-118.96583775110045,3671,20.0
35.252119677166846,-118.92700264647058,1088,20.0
35.2521420366896,-118.92682116162271,1088,20.0
35.25214979257038,-118.92636999275943,1088,20.0
35.252230789984694,-118.89367752512211,8950,20.0
35.252242012078945,-118.88819322517313,7623,20.0
35.25228065,-118.85419875000001,12349,20.0
35.252306004058205,-119.0659159838432,8599,20.0
35.252706947741125,-118.94638081119719,9439,20.0
35.252726686972714,-119.00170766434049,9692,20.0
35.252743316606825,-119.00180948327454,9692,20.0
35.25287691937597,-118.89523820987552,10248,20.0
35.25296546840988,-119.0576561020945,7991,20.0
35.25551772512472,-119.0384750425,13532,20.0
35.25580279604833,-119.00233883115077,9275,20.0
35.25622471339751,-118.91276297518677,14314,20.0
35.256498650000005,-119.00662390000001,13011,20.0
35.2565709271546,-118.91382418796043,10699,20.0
35.25657516035418,-119.00666782820262,13011,20.0
35.25666248715885,-118.91192137509438,9633,20.0
35.2573049164564,-118.91295323312048,4098,20.0
35.2573123,-118.91316919999998,4098,20.0
35.257406224965465,-119.07826569214957,8407,20.0
35.2574151,-118.91314840000003,4098,20.0
35.2574227,-118.91333305000002,4098,20.0
35.25759329999999,-119.07792180000003,8407,20.0
35.25770096426049,-119.03202191138081,9095,20.0
35.257719302440265,-118.91348027524339,4098,20.0
35.257881749999996,-119.03842045,13377,20.0
35.25789776809615,-118.90489691528751,8555,20.0
35.258116825164336,-118.90775533407044,4905,20.0
35.25820232516705,-118.90813783400598,4905,20.0
35.258248099999996,-118.90777449999997,4905,20.0
35.258332225188106,-118.90834347950641,4905,20.0
35.25894762538035,-119.00670099334957,4258,20.0
35.25912655284453,-119.0492101427694,8115,20.0
35.25922503535133,-118.99233130163073,7423,20.0
35.25932888823723,-119.00443303428804,4309,20.0
35.25936245000001,-119.00462665000002,4309,20.0
35.25937504461696,-119.00711718130547,4258,20.0
35.25937508854393,-118.99216343210112,7423,20.0
35.259378602451605,-119.00405374643208,4309,20.0
35.259917876896175,-119.03621159262003,6127,20.0
35.25992698690782,-119.03573998112032,6127,20.0
35.25998375,-119.0060682,10743,20.0
35.260017399999995,-118.9091049,13539,20.0
35.26019465,-118.9094101,13539,20.0
35.2602081304727,-119.03048025417351,1847,20.0
35.260234774815046,-119.10891134613601,11384,20.0
35.26031545000001,-119.10932329999999,11384,20.0
35.260467923638295,-119.0310250478341,1847,20.0
35.260479149999995,-119.0304024,1847,20.0
35.260719069192696,-119.10891352528681,11384,20.0
35.26108962522598,-118.91718317351432,1239,20.0
35.2611952,-118.90982460000001,10348,20.0
35.26134579223303,-118.91643487485223,1239,20.0
35.263291949999996,-119.01939600000001,2304,20.0
35.26329868910206,-119.01766972481472,9318,20.0
35.26332542482976,-119.01749725896727,9318,20.0
35.26338278994028,-119.00719969007142,8726,20.0
35.26340717677773,-119.00617852081955,2763,20.0
35.263409587583425,-119.00511302167868,7583,20.0
35.263414454633036,-119.00675467042933,8726,20.0
35.26345813165056,-119.00375502462747,9395,20.0
35.2634760751745,-119.0199274369063,2304,20.0
35.263547276076764,-119.00671792432848,8726,20.0
35.26356374427206,-119.00516838360042,7583,20.0
35.26357847517824,-119.01993793577296,2304,20.0
35.26359195,-119.0155705,11472,20.0
35.26361428372393,-119.00352232420781,9395,20.0
35.263616049999996,-119.01815805,8514,20.0
35.263619575661394,-119.00360400239998,9395,20.0
35.26362199021164,-119.01683132482364,6546,20.0
35.263628749999995,-119.01845755,8514,20.0
35.26368237147549,-119.01931444575615,2304,20.0
35.26368314633621,-119.00600201759758,2763,20.0
35.263720958049895,-119.00713078522195,8726,20.0
35.26374205857098,-119.04171951762568,8027,20.0
35.26378,-119.01959490000002,2304,20.0
35.2638358,-119.0079461,11019,20.0
35.26383852529706,-119.01848784681879,8514,20.0
35.26385235,-119.01880895000001,8514,20.0
35.263858391770164,-119.01701322482549,6546,20.0
35.263899433959615,-119.00517548344578,7583,20.0
35.263904034814445,-119.00569319976685,2763,20.0
35.26400317484239,-119.00705921015988,8572,20.0
35.26402038926494,-119.00600637481884,2763,20.0
35.26409060601092,-119.00689062517316,8572,20.0
35.26410274999999,-119.01958344999998,7216,20.0
35.264103150000004,-119.01994140000001,7216,20.0
35.26416250515489,-119.01650167517896,6418,20.0
35.26416305,-119.01735330000001,5074,20.0
35.26416555,-119.0178131,5074,20.0
35.26416946044425,-119.01764807518519,5074,20.0
35.264177924814234,-119.0183038565069,2878,20.0
35.26421172477036,-119.10819055491424,6105,20.0
35.26421757447596,-119.00720623392137,8572,20.0
35.26423700295916,-119.00517091044333,12021,20.0
35.264264149999995,-119.01584414999998,5756,20.0
35.26435849499286,-119.00670732482584,8572,20.0
35.26439704244619,-119.00620905847988,4602,20.0
35.264401439029434,-119.0186583748153,2878,20.0
35.26440292481984,-119.01848250725182,2878,20.0
35.264408325233,-119.0178315457817,5074,20.0
35.264490516103535,-119.10775371398789,6105,20.0
35.26452645748211,-119.00720313646032,14115,20.0
35.26453026379527,-119.00618149713729,4602,20.0
35.26453306009355,-119.00703130581792,14115,20.0
35.26453836010819,-119.00517986119166,12021,20.0
35.264558594972335,-119.01649732482655,6418,20.0
35.26467557518276,-119.01581833485956,5756,20.0
35.26468127482695,-119.00271950724434,9940,20.0
35.26470755,-119.01699589999998,5396,20.0
35.264708999999996,-119.10869869999999,2470,20.0
35.26471194999999,-119.01847370000002,2878,20.0
35.26471207518093,-119.01797564335708,6099,20.0
35.264716287496874,-119.01716726955263,5396,20.0
35.26480960540158,-119.01583237517505,5756,20.0
35.26490017483352,-119.00501946258557,4659,20.0
35.264906353325486,-119.0061810653,4602,20.0
35.26491478138548,-119.00719363271432,14115,20.0
35.26494835,-119.01864005,2878,20.0
35.26494865,-119.01752655,5396,20.0
35.26495043886409,-119.01896502480778,5140,20.0
35.264952690082985,-119.01927252482113,5140,20.0
35.26495630906377,-119.01736617517345,5396,20.0
35.26514532155869,-119.10920142466436,2470,20.0
35.26525048075129,-119.07896418001184,8321,20.0
35.265254574825654,-119.01801940723408,6099,20.0
35.26525835643649,-119.00684685678087,2159,20.0
35.26528647517945,-119.00459568412757,4659,20.0
35.26533136083011,-119.03272238913827,10067,20.0
35.26534924469398,-119.03086444522064,12795,20.0
35.2654055463662,-119.00517977199645,4659,20.0
35.265412717811536,-119.0067089024987,2159,20.0
35.26544045532993,-119.00571362518167,13962,20.0
35.265469362876985,-119.10798383268431,13547,20.0
35.265511530320076,-119.00681641168507,2159,20.0
35.26551505425291,-119.01620977519319,12446,20.0
35.26552755522935,-119.00564872517207,13962,20.0
35.26552762518836,-119.0081905429894,9434,20.0
35.26553489110498,-119.00392562482043,11168,20.0
35.265568952516766,-119.00621547305325,9527,20.0
35.26557078451069,-119.00721682607363,2159,20.0
35.265595342649206,-119.1092159270241,10998,20.0
35.2656183352136,-119.0276935665856,12646,20.0
35.2656249,-118.93925790000002,4624,20.0
35.26566165,-119.01623165,12446,20.0
35.2657159708314,-119.00345299109122,11168,20.0
35.2657196872055,-119.00719909473624,2159,20.0
35.2657353684076,-119.00620297596514,9527,20.0
35.26574919151958,-119.00565922382667,13962,20.0
35.2657986,-119.01356214999998,8987,20.0
35.26584417856257,-119.00278454365612,12965,20.0
35.26589341544564,-118.93967685095168,4624,20.0
35.26592929047528,-119.00621697595395,9527,20.0
35.265944382529405,-119.00499803227363,14696,20.0
35.2660327646451,-119.1092868825981,10998,20.0
35.266048362890835,-119.02589837498192,11900,20.0
35.2660488786268,-118.92359436182983,7487,20.0
35.266063275194256,-119.00560249415285,5115,20.0
35.266089300000004,-119.03418375000001,9869,20.0
35.26613175,-119.01724270000001,8325,20.0
35.26614412519162,-119.01649523447078,9958,20.0
35.26614884999999,-119.03528834999999,3397,20.0
35.266152999999996,-119.01694739999999,8325,20.0
35.26615856351187,-118.98661580097347,14111,20.0
35.266186372346986,-119.00147357104244,7148,20.0
35.2661972,-119.01963400000001,12909,20.0
35.26621353230518,-119.01621221544212,9958,20.0
35.26622836999205,-119.01720731047277,8325,20.0
35.266250616543495,-119.10792279493879,5441,20.0
35.26626719038129,-119.0057735248236,5115,20.0
35.26627408767306,-119.06198064958352,9111,20.0
35.26629683368723,-119.006046156633,5115,20.0
35.26630625,-119.07788769999999,9936,20.0
35.26639797301654,-119.10847920485035,5441,20.0
35.26640526178719,-119.02381113010371,12409,20.0
35.26645152530082,-119.03650407226887,7694,20.0
35.26645638220214,-119.03663321529945,7694,20.0
35.26646001609548,-119.02494609578976,13347,20.0
35.26646170950953,-118.94164514759996,12150,20.0
35.26646870474006,-119.03249768269426,7473,20.0
35.266479224924545,-119.03388962318162,9869,20.0
35.26650783845041,-119.00134745124949,7148,20.0
35.26653775,-119.01648159999999,9958,20.0
35.26654005284317,-118.99886911100775,9139,20.0
35.26654518867707,-119.03482320717185,3397,20.0
35.266550225529656,-119.01724837734419,8325,20.0
35.266566003849,-119.07791142520766,9936,20.0
35.266581727874964,-118.94460384456569,12823,20.0
35.26660395,-119.00598994999999,5115,20.0
35.26661651569435,-119.00721317522947,2584,20.0
35.26662640648268,-119.05652567488653,9060,20.0
35.26668265000001,-119.02800745,11133,20.0
35.26672781876101,-119.03303216400182,7473,20.0
35.266732350000005,-119.082635,12759,20.0
35.266833896151,-119.08736067479232,14204,20.0
35.266859950000004,-119.0883185,7894,20.0
35.266914116890874,-119.0826604875027,12759,20.0
35.266930346630694,-119.11182121046025,9405,20.0
35.26705055000001,-119.00410485000002,11049,20.0
35.267091845658676,-119.0259085842112,4346,20.0
35.2670992976013,-119.0082363889142,27,20.0
35.26711214575823,-119.00699486252269,2584,20.0
35.26712726401216,-119.0067127683894,2584,20.0
35.267139359270644,-119.03476037312723,10542,20.0
35.267149226635496,-119.0061395017547,6607,20.0
35.267204994959535,-118.91200180223157,9846,20.0
35.267212,-119.00005219999998,7725,20.0
35.267224049999996,-119.03557019999997,13946,20.0
35.267263557686185,-119.03439382517482,10542,20.0
35.26726598161889,-119.03174172105653,2745,20.0
35.267271324832784,-119.0037215084238,11049,20.0
35.26728517482127,-119.03103381416545,2745,20.0
35.267306051495396,-119.02653314960813,4346,20.0
35.26730988517295,-119.03117966606185,2745,20.0
35.26731194435497,-119.06028484581506,2960,20.0
35.26732168210494,-119.03393172474563,13185,20.0
35.26734645113105,-119.05571738427554,2270,20.0
35.26736725,-118.97266080000003,11939,20.0
35.267387150000005,-119.00010865000003,7725,20.0
35.267410923364665,-119.03004022228461,9522,20.0
35.26749870308588,-119.06392865517611,14523,20.0
35.2675264,-119.0598952,2960,20.0
35.26754947569718,-119.06655609378178,2551,20.0
35.26755252480384,-119.0739284694907,918,20.0
35.2675531930093,-118.97506407579922,8797,20.0
35.26760075000001,-119.0549984,2270,20.0
35.26760355000001,-119.01167474999998,12265,20.0
35.26763195000001,-119.059417,2960,20.0
35.26766062480403,-119.00120745582409,10787,20.0
35.267670675181925,-119.03393494288963,13185,20.0
35.267704118003564,-119.06090672119669,7855,20.0
35.26771152830653,-119.0026256886836,9871,20.0
35.26773184999999,-118.91132800000001,7745,20.0
35.26774065382746,-119.10912887521965,5087,20.0
35.26775371892219,-119.03317313870505,14595,20.0
35.267785852713594,-119.00143956859277,10787,20.0
35.2678371391452,-119.00770422413387,27,20.0
35.26786947531815,-119.06701611922047,2551,20.0
35.26789129657992,-119.06642962506594,2551,20.0
35.2679126,-119.10861390000002,5087,20.0
35.26791677575251,-119.07345159849602,918,20.0
35.26791699999999,-119.07333185,918,20.0
35.267918735271216,-119.07338851819853,918,20.0
35.26801078308412,-119.06089475345424,7855,20.0
35.26802074832329,-119.05735713423574,13406,20.0
35.26806915254312,-119.06589245093863,879,20.0
35.26807137654681,-118.97355844497314,12387,20.0
35.268076731244435,-119.06518402426383,2594,20.0
35.26808240848065,-119.0360419073936,9325,20.0
35.2681044063025,-119.05848737522372,7840,20.0
35.2681122527595,-119.05995026962636,6673,20.0
35.26811833353192,-119.0603301937305,6673,20.0
35.2681531,-118.91166979999998,7745,20.0
35.26816028423597,-118.91180812418386,7745,20.0
35.26816115481439,-119.06089879060951,7855,20.0
35.26816708739226,-119.03354957711709,5092,20.0
35.26821139214747,-119.06742042834782,9574,20.0
35.26821902042493,-118.91396769011175,11360,20.0
35.26822044445447,-118.91149991704755,7745,20.0
35.26822662521255,-119.00696217954385,7752,20.0
35.26824475,-119.0651792,2594,20.0
35.268257525511025,-119.0590195623254,10547,20.0
35.26827142610754,-119.0064171330918,7752,20.0
35.26827335,-119.0338992,5092,20.0
35.268309407068614,-118.91314637544458,8202,20.0
35.268322600000005,-118.91372949999997,11360,20.0
35.2683585834902,-119.00425313864771,11970,20.0
35.26836074999999,-119.0738119,918,20.0
35.26837730140324,-118.97587109112551,4520,20.0
35.26841759369456,-119.05995651425877,6673,20.0
35.26842005798139,-119.0593931062955,10547,20.0
35.26847994111058,-119.00535732013118,731,20.0
35.26848135516401,-119.06463373998912,2594,20.0
35.268499668222596,-119.05792417582394,7840,20.0
35.26850201083029,-119.0335576004523,5092,20.0
35.26850779997683,-119.0012139061969,1160,20.0
35.268517925383144,-119.03400924759069,5092,20.0
35.268534069777836,-118.91045516687105,13282,20.0
35.26854972056074,-118.91319023820874,8202,20.0
35.268570975468194,-119.05996104751696,6673,20.0
35.268588199999996,-118.97556415000001,4520,20.0
35.26858937531419,-118.91149020864754,14416,20.0
35.26859550423435,-118.9120228909846,8365,20.0
35.26859770375471,-118.9128380510256,8202,20.0
35.268603591163085,-119.06747935260623,9574,20.0
35.268605481494625,-118.91217003593292,8365,20.0
35.268614183622745,-118.91230292543565,8365,20.0
35.268633445774874,-119.0048655199801,731,20.0
35.26864139026427,-118.9113114083845,14416,20.0
35.2686933,-119.0335534,5092,20.0
35.26876579662017,-119.02860362201234,10425,20.0
35.26877460103659,-119.00762577967555,10862,20.0
35.268777480273705,-119.00736765831974,10862,20.0
35.26878552173284,-119.00611295817862,3556,20.0
35.268793955941725,-119.00712210503907,10862,20.0
35.26881998055131,-119.00585770245003,3556,20.0
35.26888495583721,-119.0397759168827,10830,20.0
35.26889808318613,-119.03413649554372,11222,20.0
35.268906869562315,-119.00423964719113,11970,20.0
35.268936044418325,-118.97290316049835,13038,20.0
35.268939651451355,-119.0805089965473,4793,20.0
35.26894102540199,-119.0344593059276,11222,20.0
35.268946435939505,-119.06586464466156,879,20.0
35.26896124380568,-119.05763071271619,11456,20.0
35.26896588044159,-119.05800842722803,11456,20.0
35.26896673379302,-119.05892652518969,11765,20.0
35.268976609962024,-119.06003239790168,12352,20.0
35.2689768537535,-119.05966603356487,12352,20.0
35.26898162511349,-119.0009342506605,1160,20.0
35.26901102007636,-118.91200026147845,8365,20.0
35.26901465168832,-119.06656208926952,10987,20.0
35.2690466319007,-119.0571287308191,13752,20.0
35.26910137513088,-118.91032095981818,4430,20.0
35.269168825246794,-118.97615465500296,7221,20.0
35.269223126297824,-119.00091261775948,1160,20.0
35.26923519190463,-119.00887331390742,425,20.0
35.269236990135354,-119.00477667397546,731,20.0
35.26926361867334,-119.05762644269932,11456,20.0
35.26926910175207,-119.05892958058271,11765,20.0
35.26927170792602,-119.00611369911499,3556,20.0
35.26927310751976,-119.05874089586158,11765,20.0
35.26927489686956,-119.00812750530449,425,20.0
35.26932127677524,-119.06717850289506,2982,20.0
35.269326493253054,-119.06760498495863,2982,20.0
35.26933468958688,-118.9749656749617,6794,20.0
35.269344631284454,-119.06675112849628,10987,20.0
35.2693572456199,-119.04115533945189,9455,20.0
