1391433
206373
182790
167227
154657
115319
82937
70626
66818
51519
45141
43134
41209
40453
39879
39271
37563
37152
36916
36803
36082
35499
34112
32374
31840
31522
31437
31253
31102
30621
30353
29825
29785
29212
28461
28027
27686
27060
26365
26160
25997
25961
25686
25311
24764
23900
23859
23523
23021
22680
