8851080
1658806
1559714
1539859
1495182
1436733
1328017
1243538
1130960
1109363
934424
841490
833782
828190
772828
675015
664160
653046
641791
633667
616394
608049
605304
596450
548723
542051
526701
524223
507998
490455
477872
476761
471904
467712
463830
444438
422711
393195
387879
374258
365777
352471
348387
342561
335778
332197
310413
303635
295204
295131
