2233818
850726
484344
441802
343304
284970
272782
257351
239157
227560
209100
186700
183500
177300
168200
157900
151108
149900
146000
145100
143468
143404
138882
138700
136578
134737
130500
124000
117836
116041
113234
112000
111300
111200
108300
105100
102097
100400
95900
94700
91800
89400
86500
85800
85700
85000
84974
84400
83500
82300
