Time,WW,WH,WE,WR,WB,HH,HE,HR,HB,EE,ER,EB,RR,RB,BB
1,471.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,469.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,469.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,468.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,469.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,468.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,469.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,467.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,467.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,468.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,467.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,467.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,468.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,469.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,470.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,470.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,469.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,469.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,469.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,469.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,470.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,468.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,469.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,469.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,470.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,468.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,469.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,470.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,470.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,469.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,470.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,469.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,469.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,468.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,469.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,469.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,468.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,467.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,467.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,468.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
