Time,WW,WH,WE,WR,WB,HH,HE,HR,HB,EE,ER,EB,RR,RB,BB
1,519.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,518.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,518.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,519.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,521.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,519.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,519.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,519.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,521.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,520.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,520.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,521.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,522.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,522.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,522.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,522.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,523.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,523.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,524.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,524.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,522.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,523.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,523.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,522.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,522.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,522.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,521.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,520.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,520.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,519.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,518.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,518.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,520.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,519.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,517.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,517.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,518.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,518.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,518.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,517.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,517.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,518.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,520.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,521.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,519.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,521.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,521.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,520.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,519.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,519.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,519.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,520.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,520.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,522.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,522.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,521.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,523.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,522.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,521.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,521.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,521.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,521.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,522.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,521.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,521.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,521.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,520.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,521.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,522.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,521.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,520.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,520.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,519.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,521.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,520.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,519.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,521.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,523.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,525.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,526.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,527.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,528.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,528.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,526.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,525.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,523.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,523.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,524.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,524.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,522.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,521.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,520.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,521.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,521.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,521.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,520.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,520.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,519.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,520.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,518.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,520.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,520.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,521.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,521.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,522.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,522.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,521.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
