Time,WW,WH,WE,WR,WB,HH,HE,HR,HB,EE,ER,EB,RR,RB,BB
1,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,501.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,502.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,502.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,503.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,505.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,507.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,509.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,509.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,509.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,509.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,509.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,510.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,510.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,510.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,510.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,511.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,509.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,510.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,511.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,509.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,510.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,512.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,512.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,510.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,511.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,512.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,510.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,512.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,510.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,509.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,511.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,510.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,511.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
