Time,WW,WH,WE,WR,WB,HH,HE,HR,HB,EE,ER,EB,RR,RB,BB
1,389.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,389.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,389.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,389.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,389.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,388.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,387.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,387.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,386.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,386.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,386.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,387.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,388.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,390.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,389.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,388.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,387.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,388.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,386.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,386.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,386.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,386.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,385.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,385.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,387.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,387.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,387.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,387.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,387.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,387.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,388.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,387.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,386.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,386.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,387.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,388.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,389.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,389.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,389.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,386.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,387.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,387.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,386.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,387.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,386.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,386.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,386.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,388.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,387.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,386.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,388.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,387.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,387.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,389.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,390.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,390.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,389.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,390.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,389.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,388.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,388.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,389.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,389.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,391.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,390.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,391.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,392.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,391.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,390.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,390.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,390.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,391.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,392.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,391.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,390.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
