Time,WW,WH,WE,WR,WB,HH,HE,HR,HB,EE,ER,EB,RR,RB,BB
1,450.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,450.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,450.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,450.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,449.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,448.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,448.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,447.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,447.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,447.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,447.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,449.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,450.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,450.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,450.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,451.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,451.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,451.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,452.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,451.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,452.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,451.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,450.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,450.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,450.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,451.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,451.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,451.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,451.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,452.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,452.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,452.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,452.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,452.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,451.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,451.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,451.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,450.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,451.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,451.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,451.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,452.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,451.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,449.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,449.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,448.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,449.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
