Time,WW,WH,WE,WR,WB,HH,HE,HR,HB,EE,ER,EB,RR,RB,BB
1,470.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,470.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,471.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,472.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,472.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,473.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,475.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,474.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,475.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,473.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,472.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,471.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,472.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,471.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,472.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,472.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,471.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,473.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,472.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,472.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,472.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,471.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,472.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,472.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,472.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,471.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,471.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,471.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,471.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,471.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,473.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,474.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,474.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,472.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,472.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,473.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,472.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,471.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,471.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,471.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,471.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,471.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,470.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
