Time,WW,WH,WE,WR,WB,HH,HE,HR,HB,EE,ER,EB,RR,RB,BB
1,520.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,521.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,519.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,518.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,519.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,519.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,519.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,520.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,519.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,519.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,519.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,520.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,520.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,519.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,519.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,519.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,518.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,517.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,518.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,518.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,519.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,518.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,518.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,519.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,519.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,519.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,519.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,518.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,519.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,520.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,519.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,518.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,519.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,519.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,519.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,517.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,517.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,517.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,518.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,518.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,518.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,517.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,516.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,517.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,519.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,520.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,520.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,521.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,522.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,522.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,522.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,522.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,522.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,521.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,518.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,518.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,516.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,517.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,518.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,518.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,520.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,521.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,521.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,520.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,520.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,520.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,518.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,518.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,518.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,517.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,517.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,517.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,517.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,518.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,517.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,517.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,516.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,516.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,515.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,515.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,514.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,514.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,513.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,515.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,514.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,515.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,515.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,515.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,515.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,514.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,515.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,516.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,517.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,519.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,519.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,518.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,518.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,519.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,521.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,522.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,522.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,520.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,520.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,521.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,518.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,517.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,517.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,518.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,519.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,519.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,519.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,516.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,516.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,516.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,515.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,515.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,516.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,517.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,516.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,516.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,516.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,518.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,518.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,518.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,519.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,521.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,520.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,519.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
