Time,WW,WH,WE,WR,WB,HH,HE,HR,HB,EE,ER,EB,RR,RB,BB
1,468.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,467.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,466.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,466.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,468.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,468.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,466.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,466.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,467.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,467.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,466.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,467.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,466.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,465.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,467.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,468.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,468.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,468.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,469.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,470.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,470.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,469.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,470.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,471.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,470.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,472.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,472.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,472.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,471.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,472.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,472.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,471.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,472.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,472.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,471.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,469.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,469.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,470.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,472.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,473.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,472.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,471.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
