Time,WW,WH,WE,WR,WB,HH,HE,HR,HB,EE,ER,EB,RR,RB,BB
1,149.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,148.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,148.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,148.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,146.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,146.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,146.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,146.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,145.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,144.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,144.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,144.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,144.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,144.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,144.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,144.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,143.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,143.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,143.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,144.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,143.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,143.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,143.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,143.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,143.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,143.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,143.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,144.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,143.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,143.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,143.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,142.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,142.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,141.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,141.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,141.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,142.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,141.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,142.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,141.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,141.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,142.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,141.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,142.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,142.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,142.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,142.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,142.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,143.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,143.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,142.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,142.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,143.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,142.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,142.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,142.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,141.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,141.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,141.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,140.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,140.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,140.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,140.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
