Time,WW,WH,WE,WR,WB,HH,HE,HR,HB,EE,ER,EB,RR,RB,BB
1,418.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,417.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,419.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,418.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,418.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,417.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,418.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,418.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,419.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,419.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,418.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,420.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,419.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,419.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,416.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,417.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,416.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,416.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,416.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,415.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,414.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,414.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,415.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,417.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,418.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,418.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,418.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,418.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,420.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,421.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,419.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,419.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,421.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,421.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,422.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,422.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,420.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,419.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,418.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,418.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,419.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,418.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,417.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,416.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,415.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,416.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,418.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,418.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,416.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,416.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,416.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,416.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,416.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,416.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,415.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,414.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,414.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,414.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,415.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,416.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,417.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,418.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,418.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,418.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,420.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,419.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,419.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,420.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,420.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,421.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,421.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,421.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,421.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,420.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,420.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,420.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,419.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,420.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,418.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,418.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,419.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,420.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,420.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,418.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,419.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,417.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,417.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,417.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,417.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,417.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,416.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,417.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,419.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,418.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,419.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,420.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,420.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,418.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,418.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,420.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,420.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,419.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,419.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,420.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,418.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,417.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,419.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,419.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,419.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
