Time,WW,WH,WE,WR,WB,HH,HE,HR,HB,EE,ER,EB,RR,RB,BB
1,521.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,522.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,523.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,522.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,522.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,520.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,519.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,520.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,520.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,521.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,522.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,522.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,523.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,524.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,523.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,522.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,522.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,523.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,524.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,525.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,524.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,525.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,524.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,523.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,523.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,523.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,523.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,521.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,522.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,519.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,518.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,520.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,520.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,521.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,521.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,520.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,520.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,521.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,521.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,522.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,521.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,520.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,521.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,520.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,519.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,518.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,517.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,517.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,519.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,522.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,522.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,521.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,522.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,522.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,524.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,525.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,526.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,526.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,527.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,528.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,529.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,527.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,528.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,528.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,528.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,528.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,528.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,526.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,526.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,525.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,524.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,525.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,526.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,527.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,526.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,526.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,527.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,526.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,525.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,525.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,525.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,524.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,524.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,522.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,523.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,523.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,522.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,523.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,524.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,523.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,525.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,524.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,524.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,523.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,523.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,523.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,524.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,525.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,524.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,524.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,524.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,525.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,524.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,522.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,524.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,524.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,523.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,523.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,524.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,525.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,525.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,526.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,526.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,525.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,524.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,524.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,523.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,524.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,523.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,523.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,524.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,525.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,524.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,525.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,525.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,526.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,527.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,528.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,526.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,524.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,525.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,526.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,524.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,525.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,524.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,522.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,523.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,522.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,522.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,521.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,520.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,520.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,521.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,521.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,521.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,520.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,522.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,519.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,519.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,519.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,520.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,520.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,520.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,520.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,520.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,520.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,520.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,520.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,520.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,521.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,521.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,522.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,522.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,524.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,524.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,523.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,523.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,525.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,526.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,527.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,525.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,523.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,523.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,524.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,524.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,523.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,524.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,525.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,524.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,524.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,523.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,522.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,524.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,523.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,521.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,522.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,522.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,524.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,525.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,525.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,525.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
