Time,WW,WH,WE,WR,WB,HH,HE,HR,HB,EE,ER,EB,RR,RB,BB
1,381.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,381.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,383.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,383.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,384.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,384.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,385.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,386.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,386.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,388.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,388.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,389.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,388.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,388.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,388.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,386.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,387.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,386.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,387.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,388.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,389.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,389.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,390.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,389.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,390.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,390.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,390.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,390.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,390.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,391.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,391.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,390.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,390.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,388.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,388.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,388.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,389.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,389.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,390.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
