Time,WW,WH,WE,WR,WB,HH,HE,HR,HB,EE,ER,EB,RR,RB,BB
1,663.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,662.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,663.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,663.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,665.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,664.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,667.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,670.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,669.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,672.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,674.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,676.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,678.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,678.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,677.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,679.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,680.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,680.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,679.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,681.31,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0
21,681.91,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0
22,682.39,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0
23,682.98,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0
24,684.17,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0
25,683.56,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0
26,686.37,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0
27,687.72,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0
28,688.35,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0
29,687.02,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0
30,685.08,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0
31,681.33,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0
32,679.59,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0
33,679.31,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0
34,679.27,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0
35,677.67,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0
36,678.06,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0
37,680.14,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0
38,680.93,0.01,0,0,0,0.08,0,0,0,0,0,0,0,0,0
39,681.42,0.01,0,0,0,0.07,0,0,0,0,0,0,0,0,0
40,681.53,0.02,0,0,0,0.06,0,0,0,0,0,0,0,0,0
41,682.69,0.02,0,0,0,0.06,0,0,0,0,0,0,0,0,0
42,683.54,0.02,0,0,0,0.04,0,0,0,0,0,0,0,0,0
43,683.49,0.02,0,0,0,0.03,0,0,0,0,0,0,0,0,0
44,685.62,0.02,0,0,0,0.04,0,0,0,0,0,0,0,0,0
45,685.22,0.01,0,0,0,0.04,0,0,0,0,0,0,0,0,0
46,686.53,0.01,0,0,0,0.04,0,0,0,0,0,0,0,0,0
47,687.35,0.02,0,0,0,0.04,0,0,0,0,0,0,0,0,0
48,684.48,0.02,0,0,0,0.02,0,0,0,0,0,0,0,0,0
49,684.78,0.01,0,0,0,0.03,0,0,0,0,0,0,0,0,0
50,684.66,0.01,0,0,0,0.03,0,0,0,0,0,0,0,0,0
51,682.64,0.01,0,0,0,0.03,0,0,0,0,0,0,0,0,0
52,683.89,0.02,0,0,0,0.03,0,0,0,0,0,0,0,0,0
53,684.3,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0
54,684.73,0.04,0,0,0,0.01,0,0,0,0,0,0,0,0,0
55,684.95,0.04,0,0,0,0.01,0,0,0,0,0,0,0,0,0
