Time,WW,WH,WE,WR,WB,HH,HE,HR,HB,EE,ER,EB,RR,RB,BB
1,431.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,430.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,431.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,431.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,432.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,433.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,433.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,431.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,430.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,430.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,430.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,429.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,428.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,427.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,429.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,429.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,430.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,430.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,427.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,428.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,429.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,429.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,429.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,428.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,430.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,428.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,428.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,428.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,430.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,430.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,431.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,431.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,432.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,432.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,433.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,434.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,435.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,434.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,433.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,431.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,431.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,431.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
