Time,WW,WH,WE,WR,WB,HH,HE,HR,HB,EE,ER,EB,RR,RB,BB
1,340.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,341.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,339.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,340.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,341.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,342.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,341.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,342.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,341.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,341.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,342.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,342.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,341.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,342.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,342.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,342.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,343.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,342.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,340.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,340.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,340.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,341.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,340.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,339.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,338.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,338.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,338.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,338.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,338.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,340.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,340.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,341.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,341.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,340.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,340.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,340.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,341.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,342.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,341.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,341.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,341.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,341.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,341.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,342.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,341.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,340.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,339.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,340.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,340.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,340.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,340.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,338.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,340.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,340.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,341.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,340.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,341.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,341.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,341.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,342.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,341.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,342.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,341.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,341.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
